total.cost,lot.sale.days,overage,mileage,vehicle.type,domestic.import,vehicle.age,vehicle.age.group,color.set,makex,state,make.model
5662,59,NO,60150,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GREEN,FORD,FL,FORD.TAURUS
5409,6,NO,65436,ECONOMY,Domestic,3,ONE-THREE,GREEN,DODGE,GA,DODGE.NEON
4547,35,NO,67092,ECONOMY,Domestic,4,FOUR,PURPLE,FORD,TX,FORD.ESCORT
6158,14,NO,53134,FAMILY.SMALL,Import,5,FIVE,GREEN,TOYOTA,CA,TOYOTA.COROLLA
3154,60,NO,68718,FAMILY.LARGE,Domestic,8,SEVEN+,GREEN,PONTIAC,AZ,PONTIAC.GRAND PRIX
3955,46,NO,85512,FAMILY.LARGE,Domestic,6,SIX,RED,BUICK,CA,BUICK.SKYLARK
4779,69,NO,87493,LUXURY,Import,5,FIVE,WHITE,NISSAN,FL,NISSAN.SENTRA
5083,23,NO,81560,FAMILY.MEDIUM,Domestic,4,FOUR,BLUE,CHEVROLET,TX,CHEVROLET.LUMINA
3769,1,NO,81892,FAMILY.LARGE,Domestic,5,FIVE,BLACK,FORD,NM,FORD.CONTOUR
5622,8,NO,74208,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GOLD,FORD,FL,FORD.TAURUS
5414,66,NO,32327,FAMILY.SMALL,Import,3,ONE-THREE,SILVER,KIA,CA,KIA.SEPHIA
5323,74,NO,81200,FAMILY.LARGE,Domestic,7,SEVEN+,SILVER,MERCURY,CA,MERCURY.GRAND MARQUIS
4603,74,NO,79771,FAMILY.LARGE,Domestic,5,FIVE,BLUE,CHEVROLET,AZ,CHEVROLET.LUMINA
4995,24,NO,73331,FAMILY.MEDIUM,Import,6,SIX,GREEN,NISSAN,AZ,NISSAN.SENTRA
3952,0,NO,93852,FAMILY.LARGE,Domestic,6,SIX,GREEN,BUICK,TX,BUICK.CENTURY
4060,13,NO,103573,FAMILY.MEDIUM,Domestic,7,SEVEN+,WHITE,CHRYSLER,AZ,CHRYSLER.CONCORDE
4506,1,NO,87872,FAMILY.SMALL,Import,6,SIX,RED,MAZDA,NV,MAZDA.626
4597,20,NO,62087,FAMILY.LARGE,Domestic,5,FIVE,GOLD,FORD,CA,FORD.TAURUS
4233,36,NO,68531,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,OLDSMOBILE,TX,OLDSMOBILE.ACHIEVA
5588,49,NO,88579,FAMILY.LARGE,Domestic,7,SEVEN+,BLUE,CHEVROLET,VA,CHEVROLET.CAPRICE CLASSIC
5435,7,NO,64805,FAMILY.MEDIUM,Import,5,FIVE,WHITE,MAZDA,TX,MAZDA.626
4031,4,NO,75740,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,FORD,CA,FORD.CONTOUR
3638,6,NO,70205,FAMILY.LARGE,Domestic,3,ONE-THREE,SILVER,FORD,TX,FORD.CONTOUR
5651,2,NO,62920,FAMILY.MEDIUM,Domestic,4,FOUR,BLUE,CHEVROLET,AZ,CHEVROLET.MALIBU
3921,3,NO,74620,FAMILY.MEDIUM,Domestic,6,SIX,GREEN,FORD,AZ,FORD.TAURUS
4405,1,NO,71428,FAMILY.SMALL,Domestic,5,FIVE,WHITE,CHEVROLET,GA,CHEVROLET.CAVALIER
5033,18,NO,56523,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,CHEVROLET,VA,CHEVROLET.LUMINA
4998,6,NO,77422,FAMILY.LARGE,Domestic,7,SEVEN+,GREEN,MERCURY,NM,MERCURY.GRAND MARQUIS
5251,18,NO,82915,FAMILY.LARGE,Domestic,6,SIX,GOLD,OLDSMOBILE,TX,OLDSMOBILE.88
4746,10,NO,91199,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,OLDSMOBILE,GA,OLDSMOBILE.CUTLASS SUPREME
4765,17,NO,75120,FAMILY.LARGE,Domestic,7,SEVEN+,PURPLE,BUICK,CA,BUICK.LESABRE
4049,4,NO,67448,FAMILY.SMALL,Domestic,5,FIVE,BLUE,DODGE,CA,DODGE.NEON
5346,84,NO,89045,FAMILY.LARGE,Domestic,6,SIX,BLUE,PONTIAC,CA,PONTIAC.GRAND PRIX
3624,17,NO,94239,FAMILY.MEDIUM,Domestic,9,SEVEN+,SILVER,BUICK,CA,BUICK.REGAL
5593,2,NO,88730,LUXURY,Import,7,SEVEN+,BLUE,NISSAN,TX,NISSAN.ALTIMA
4821,22,NO,84265,LUXURY,Domestic,9,SEVEN+,BLUE,OTHER,NM,LINCOLN.TOWN CAR
4071,13,NO,85170,FAMILY.MEDIUM,Domestic,6,SIX,WHITE,FORD,NM,FORD.TAURUS
5055,6,NO,71114,FAMILY.LARGE,Domestic,3,ONE-THREE,SILVER,CHEVROLET,TX,CHEVROLET.LUMINA
4770,2,NO,57780,FAMILY.MEDIUM,Domestic,8,SEVEN+,RED,CADILLAC,AZ,CADILLAC.DEVILLE
7139,10,NO,103702,LUXURY,Import,5,FIVE,GREEN,HONDA,VA,HONDA.ACCORD
6110,48,NO,70889,FAMILY.SMALL,Domestic,5,FIVE,BLACK,MERCURY,TX,MERCURY.MYSTIQUE
5009,20,NO,70118,FAMILY.MEDIUM,Domestic,5,FIVE,GOLD,MERCURY,AZ,MERCURY.SABLE
4870,19,NO,64362,ECONOMY,Import,3,ONE-THREE,WHITE,HYUNDAI,TX,HYUNDAI.ACCENT
5364,19,NO,95999,ECONOMY,Import,4,FOUR,GREEN,NISSAN,GA,NISSAN.SENTRA
6725,5,NO,75366,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,OLDSMOBILE,TX,OLDSMOBILE.INTRIGUE
7372,3,NO,89089,LUXURY,Domestic,5,FIVE,WHITE,PONTIAC,GA,PONTIAC.BONNEVILLE
4624,2,NO,68182,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,FORD,TX,FORD.TAURUS
3194,2,NO,110952,ECONOMY,Import,8,SEVEN+,BLUE,GEO,CA,GEO.PRIZM
5208,2,NO,87250,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,CHRYSLER,TX,CHRYSLER.CIRRUS
3658,3,NO,85462,FAMILY.MEDIUM,Domestic,6,SIX,RED,PONTIAC,NM,PONTIAC.GRAND AM
4001,9,NO,67503,FAMILY.MEDIUM,Domestic,9,SEVEN+,RED,BUICK,FL,BUICK.LESABRE
4323,40,NO,82219,FAMILY.LARGE,Domestic,5,FIVE,BLUE,CHEVROLET,CA,CHEVROLET.LUMINA
3657,11,NO,89952,LUXURY,Import,7,SEVEN+,PURPLE,NISSAN,FL,NISSAN.SENTRA
3938,2,NO,89348,LUXURY,Import,6,SIX,PURPLE,NISSAN,GA,NISSAN.ALTIMA
4285,68,NO,71324,FAMILY.SMALL,Domestic,4,FOUR,BLUE,FORD,TX,FORD.CONTOUR
4250,14,NO,74802,ECONOMY,Domestic,4,FOUR,SILVER,FORD,VA,FORD.ESCORT
4675,10,NO,63108,FAMILY.SMALL,Domestic,5,FIVE,BLACK,CHEVROLET,GA,CHEVROLET.CAVALIER
3799,18,NO,71963,FAMILY.MEDIUM,Domestic,5,FIVE,PURPLE,CHEVROLET,FL,CHEVROLET.CAVALIER
5803,13,NO,72755,FAMILY.SMALL,Import,4,FOUR,BLUE,NISSAN,CA,NISSAN.SENTRA
3447,11,NO,93258,FAMILY.MEDIUM,Domestic,9,SEVEN+,SILVER,BUICK,FL,BUICK.REGAL
5409,38,NO,79724,LUXURY,Domestic,6,SIX,GREEN,PONTIAC,GA,PONTIAC.BONNEVILLE
4746,35,NO,61382,FAMILY.MEDIUM,Import,3,ONE-THREE,BLUE,HYUNDAI,TX,HYUNDAI.ELANTRA
3791,1,NO,92329,FAMILY.LARGE,Domestic,9,SEVEN+,SILVER,CHEVROLET,CA,CHEVROLET.LUMINA
5140,25,NO,68520,FAMILY.LARGE,Domestic,4,FOUR,BLUE,CHEVROLET,NM,CHEVROLET.LUMINA
5514,31,NO,84997,FAMILY.MEDIUM,Domestic,4,FOUR,BLUE,CHEVROLET,FL,CHEVROLET.MALIBU
5325,64,NO,88618,FAMILY.LARGE,Domestic,7,SEVEN+,PURPLE,MERCURY,CA,MERCURY.GRAND MARQUIS
4649,77,NO,100011,FAMILY.LARGE,Domestic,6,SIX,PURPLE,CHRYSLER,GA,CHRYSLER.CONCORDE
5047,28,NO,83151,FAMILY.MEDIUM,Domestic,7,SEVEN+,GOLD,CHRYSLER,CA,CHRYSLER.NEW YORKER
4479,31,NO,58944,ECONOMY,Domestic,3,ONE-THREE,SILVER,FORD,TX,FORD.ESCORT
3905,4,NO,69761,FAMILY.SMALL,Domestic,4,FOUR,GREEN,FORD,CA,FORD.ESCORT
5112,14,NO,98786,FAMILY.SMALL,Import,5,FIVE,GOLD,TOYOTA,CA,TOYOTA.COROLLA
6368,69,NO,90286,LUXURY,Import,6,SIX,BLACK,HONDA,FL,HONDA.ACCORD
3970,17,NO,56800,FAMILY.MEDIUM,Domestic,5,FIVE,SILVER,FORD,TX,FORD.TAURUS
3757,11,NO,91980,FAMILY.SMALL,Import,6,SIX,RED,MITSUBISHI,CA,MITSUBISHI.MIRAGE
4150,1,NO,85612,FAMILY.LARGE,Domestic,6,SIX,RED,FORD,CA,FORD.TAURUS
4088,6,NO,96154,LUXURY,Domestic,8,SEVEN+,WHITE,CADILLAC,FL,CADILLAC.DEVILLE
4892,8,NO,70298,ECONOMY,Domestic,3,ONE-THREE,PURPLE,FORD,VA,FORD.ESCORT
6262,1,NO,71685,FAMILY.SMALL,Domestic,4,FOUR,PURPLE,PONTIAC,TX,PONTIAC.GRAND AM
6633,35,NO,104500,FAMILY.MEDIUM,Import,7,SEVEN+,GREEN,TOYOTA,VA,TOYOTA.CAMRY
4729,7,NO,79347,FAMILY.MEDIUM,Domestic,4,FOUR,GOLD,FORD,CA,FORD.TAURUS
4061,0,NO,67630,ECONOMY,Domestic,5,FIVE,SILVER,PLYMOUTH,NV,PLYMOUTH.NEON
5076,31,NO,77789,FAMILY.MEDIUM,Domestic,5,FIVE,PURPLE,BUICK,CA,BUICK.REGAL
3777,2,NO,78129,FAMILY.MEDIUM,Domestic,8,SEVEN+,BLUE,PONTIAC,FL,PONTIAC.BONNEVILLE
4954,4,NO,72136,FAMILY.LARGE,Domestic,8,SEVEN+,RED,OLDSMOBILE,VA,OLDSMOBILE.98
4209,38,NO,75681,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,FORD,VA,FORD.CONTOUR
5040,51,NO,69672,FAMILY.LARGE,Domestic,6,SIX,WHITE,CHEVROLET,AZ,CHEVROLET.LUMINA
4418,2,NO,73462,FAMILY.MEDIUM,Import,4,FOUR,GOLD,HYUNDAI,VA,HYUNDAI.SONATA
3958,27,NO,103585,LUXURY,Import,10,SEVEN+,WHITE,HONDA,AZ,HONDA.ACCORD
4593,32,NO,83467,FAMILY.LARGE,Domestic,4,FOUR,RED,FORD,NM,FORD.TAURUS
4808,87,NO,109144,FAMILY.MEDIUM,Import,5,FIVE,BLACK,NISSAN,AZ,NISSAN.SENTRA
5793,11,NO,95562,FAMILY.SMALL,Import,3,ONE-THREE,BLACK,NISSAN,CA,NISSAN.SENTRA
5099,58,NO,64549,ECONOMY,Domestic,4,FOUR,GREEN,FORD,TX,FORD.ESCORT
4956,24,NO,77695,FAMILY.MEDIUM,Domestic,4,FOUR,PURPLE,FORD,VA,FORD.TAURUS
4689,0,NO,27420,FAMILY.MEDIUM,Domestic,7,SEVEN+,GOLD,CHRYSLER,TX,CHRYSLER.CIRRUS
4937,2,NO,94652,LUXURY,Domestic,4,FOUR,WHITE,CHRYSLER,TX,CHRYSLER.LHS
5076,5,NO,51021,FAMILY.MEDIUM,Import,5,FIVE,WHITE,MAZDA,AZ,MAZDA.626
4502,35,NO,69170,FAMILY.LARGE,Domestic,7,SEVEN+,WHITE,OLDSMOBILE,NV,OLDSMOBILE.88
4710,32,NO,72248,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GREEN,BUICK,TX,BUICK.SKYLARK
5276,31,NO,32922,ECONOMY,Import,3,ONE-THREE,BLUE,MAZDA,TX,MAZDA.PROTEGE
3943,90,NO,78385,ECONOMY,Import,6,SIX,SILVER,HYUNDAI,NV,HYUNDAI.ACCENT
5602,4,NO,77250,FAMILY.SMALL,Domestic,5,FIVE,BLACK,DODGE,CA,DODGE.STRATUS
4963,36,NO,40062,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GREEN,MERCURY,TX,MERCURY.MYSTIQUE
3866,8,NO,73911,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,OLDSMOBILE,VA,OLDSMOBILE.ACHIEVA
4911,0,NO,94139,FAMILY.MEDIUM,Import,5,FIVE,SILVER,NISSAN,NM,NISSAN.ALTIMA
4045,24,NO,86066,FAMILY.MEDIUM,Domestic,3,ONE-THREE,SILVER,FORD,TX,FORD.TAURUS
3328,21,NO,57723,ECONOMY,Import,4,FOUR,PURPLE,KIA,TX,KIA.SEPHIA
5838,46,NO,74654,FAMILY.LARGE,Domestic,7,SEVEN+,WHITE,CHRYSLER,NV,CHRYSLER.LHS
4667,45,NO,70073,FAMILY.SMALL,Import,7,SEVEN+,BLACK,NISSAN,CA,NISSAN.SENTRA
5357,29,NO,104109,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,BUICK,TX,BUICK.REGAL
5915,78,NO,80842,FAMILY.MEDIUM,Domestic,5,FIVE,WHITE,FORD,TX,FORD.TAURUS
5295,46,NO,69084,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,FORD,TX,FORD.TAURUS
4324,15,NO,57119,ECONOMY,Domestic,3,ONE-THREE,GOLD,CHEVROLET,TX,CHEVROLET.METRO
6390,86,NO,22306,FAMILY.MEDIUM,Import,1,ONE-THREE,SILVER,DAEWOO,TX,DAEWOO.LANOS
5266,60,NO,86314,LUXURY,Import,7,SEVEN+,GREEN,TOYOTA,FL,TOYOTA.CAMRY
4838,49,NO,79236,FAMILY.MEDIUM,Domestic,5,FIVE,BLUE,BUICK,VA,BUICK.REGAL
4977,15,NO,84715,FAMILY.LARGE,Domestic,4,FOUR,SILVER,PLYMOUTH,CA,PLYMOUTH.BREEZE
4809,58,NO,97816,FAMILY.LARGE,Domestic,4,FOUR,SILVER,OLDSMOBILE,CA,OLDSMOBILE.INTRIGUE
3844,11,NO,77949,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,BUICK,AZ,BUICK.SKYLARK
4326,4,NO,90622,LUXURY,Domestic,7,SEVEN+,GREEN,DODGE,CA,DODGE.INTREPID
6245,13,NO,71380,FAMILY.LARGE,Domestic,4,FOUR,WHITE,PONTIAC,AZ,PONTIAC.GRAND PRIX
5116,22,NO,91799,LUXURY,Import,8,SEVEN+,GREEN,TOYOTA,TX,TOYOTA.CAMRY
4485,52,NO,51992,ECONOMY,Domestic,4,FOUR,RED,FORD,TX,FORD.ESCORT
6686,17,NO,78689,LUXURY,Import,6,SIX,GREEN,TOYOTA,FL,TOYOTA.CAMRY
6384,52,NO,79909,LUXURY,Domestic,4,FOUR,SILVER,FORD,CA,FORD.TAURUS
4930,81,NO,100595,FAMILY.SMALL,Import,5,FIVE,BLACK,NISSAN,AZ,NISSAN.SENTRA
4739,23,NO,106637,LUXURY,Import,5,FIVE,GOLD,NISSAN,FL,NISSAN.ALTIMA
5107,5,NO,46442,LUXURY,Import,4,FOUR,PURPLE,MAZDA,FL,MAZDA.PROTEGE
4709,65,NO,85176,FAMILY.LARGE,Domestic,6,SIX,BLACK,DODGE,NV,DODGE.INTREPID
5058,2,NO,80405,FAMILY.LARGE,Domestic,4,FOUR,PURPLE,PLYMOUTH,CA,PLYMOUTH.BREEZE
4091,5,NO,57558,FAMILY.MEDIUM,Import,5,FIVE,BLACK,MAZDA,NM,MAZDA.626
4460,5,NO,82128,LUXURY,Domestic,8,SEVEN+,GOLD,BUICK,GA,BUICK.PARK AVENUE
5120,45,NO,67234,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,CHEVROLET,AZ,CHEVROLET.CAVALIER
6461,5,NO,85327,FAMILY.MEDIUM,Import,7,SEVEN+,BLUE,HONDA,AZ,HONDA.ACCORD
6517,47,NO,85190,FAMILY.SMALL,Import,5,FIVE,GREEN,MAZDA,CA,MAZDA.PROTEGE
4228,4,NO,83824,LUXURY,Domestic,7,SEVEN+,GREEN,DODGE,CA,DODGE.INTREPID
4279,70,NO,63998,FAMILY.MEDIUM,Import,4,FOUR,GREEN,OTHER,AZ,SUZUKI.ESTEEM
5440,12,NO,39227,ECONOMY,Domestic,3,ONE-THREE,BLUE,FORD,GA,FORD.ESCORT
3451,1,NO,94410,FAMILY.LARGE,Domestic,9,SEVEN+,GOLD,OLDSMOBILE,GA,OLDSMOBILE.88
4760,15,NO,68460,FAMILY.MEDIUM,Domestic,5,FIVE,PURPLE,MERCURY,AZ,MERCURY.SABLE
5634,20,NO,81190,FAMILY.LARGE,Domestic,7,SEVEN+,GREEN,BUICK,CA,BUICK.PARK AVENUE
5464,0,NO,94040,FAMILY.MEDIUM,Domestic,4,FOUR,PURPLE,CHRYSLER,VA,CHRYSLER.CIRRUS
4872,36,NO,64801,ECONOMY,Domestic,3,ONE-THREE,SILVER,MERCURY,TX,MERCURY.TRACER
4416,6,NO,82565,FAMILY.LARGE,Domestic,8,SEVEN+,GOLD,BUICK,TX,BUICK.LESABRE
3941,37,NO,63334,LUXURY,Import,4,FOUR,PURPLE,TOYOTA,TX,TOYOTA.TERCEL
4499,8,NO,75328,FAMILY.MEDIUM,Domestic,6,SIX,RED,PONTIAC,FL,PONTIAC.GRAND AM
3913,8,NO,90561,FAMILY.MEDIUM,Import,6,SIX,PURPLE,NISSAN,AZ,NISSAN.SENTRA
4952,2,NO,60829,FAMILY.SMALL,Domestic,4,FOUR,BLUE,CHEVROLET,TX,CHEVROLET.PRIZM
1768,10,NO,73614,ECONOMY,Domestic,8,SEVEN+,GREEN,FORD,CA,FORD.TEMPO
5024,3,NO,70278,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GOLD,FORD,TX,FORD.TAURUS
6291,73,NO,72271,LUXURY,Domestic,4,FOUR,PURPLE,PONTIAC,GA,PONTIAC.BONNEVILLE
1938,3,NO,81971,FAMILY.LARGE,Domestic,8,SEVEN+,SILVER,BUICK,CA,BUICK.CENTURY
4470,48,NO,71276,ECONOMY,Domestic,5,FIVE,RED,PLYMOUTH,FL,PLYMOUTH.NEON
5839,38,NO,62335,FAMILY.LARGE,Domestic,5,FIVE,PURPLE,BUICK,TX,BUICK.LESABRE
6816,15,NO,96282,LUXURY,Import,6,SIX,SILVER,HONDA,NV,HONDA.ACCORD
5186,38,NO,78534,FAMILY.MEDIUM,Domestic,3,ONE-THREE,BLUE,CHEVROLET,TX,CHEVROLET.CAVALIER
3563,1,NO,94839,FAMILY.SMALL,Import,7,SEVEN+,GOLD,GEO,TX,GEO.PRIZM
4690,4,NO,83714,FAMILY.SMALL,Import,6,SIX,BLACK,MAZDA,TX,MAZDA.626
4965,84,NO,79304,ECONOMY,Domestic,4,FOUR,RED,FORD,FL,FORD.ESCORT
4999,39,NO,76505,LUXURY,Import,8,SEVEN+,GREEN,NISSAN,CA,NISSAN.ALTIMA
5125,4,NO,73882,FAMILY.LARGE,Domestic,4,FOUR,BLUE,FORD,CA,FORD.TAURUS
6701,83,NO,94088,FAMILY.LARGE,Domestic,5,FIVE,GOLD,CHRYSLER,NV,CHRYSLER.LHS
4995,58,NO,75491,FAMILY.MEDIUM,Domestic,4,FOUR,BLUE,OLDSMOBILE,GA,OLDSMOBILE.ACHIEVA
4290,55,NO,79041,ECONOMY,Domestic,6,SIX,PURPLE,PLYMOUTH,CA,PLYMOUTH.NEON
3949,33,NO,79803,FAMILY.MEDIUM,Domestic,6,SIX,SILVER,FORD,VA,FORD.CONTOUR
3995,24,NO,63839,FAMILY.SMALL,Domestic,3,ONE-THREE,RED,PLYMOUTH,CA,PLYMOUTH.NEON
4842,13,NO,51657,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GREEN,FORD,AZ,FORD.ESCORT
4456,8,NO,67020,FAMILY.MEDIUM,Domestic,4,FOUR,RED,CHEVROLET,TX,CHEVROLET.CAVALIER
3498,3,NO,86342,FAMILY.MEDIUM,Domestic,3,ONE-THREE,RED,PLYMOUTH,TX,PLYMOUTH.BREEZE
6571,27,NO,68055,LUXURY,Import,4,FOUR,PURPLE,NISSAN,VA,NISSAN.SENTRA
4612,7,NO,25601,ECONOMY,Import,2,ONE-THREE,BLUE,KIA,NM,KIA.SEPHIA
3809,1,NO,101624,FAMILY.MEDIUM,Domestic,4,FOUR,BLACK,FORD,TX,FORD.TAURUS
5986,17,NO,90889,LUXURY,Import,6,SIX,GOLD,HONDA,CA,HONDA.ACCORD
4530,13,NO,112702,LUXURY,Import,9,SEVEN+,WHITE,TOYOTA,FL,TOYOTA.CAMRY
5215,5,NO,67816,FAMILY.MEDIUM,Domestic,4,FOUR,SILVER,CHEVROLET,VA,CHEVROLET.MALIBU
3632,56,NO,68050,FAMILY.SMALL,Domestic,7,SEVEN+,WHITE,DODGE,FL,DODGE.STRATUS
4691,6,NO,44932,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GOLD,MERCURY,FL,MERCURY.TRACER
5414,56,NO,89190,FAMILY.MEDIUM,Domestic,5,FIVE,GOLD,BUICK,TX,BUICK.REGAL
5262,1,NO,72816,LUXURY,Domestic,6,SIX,GREEN,PONTIAC,GA,PONTIAC.BONNEVILLE
5639,0,NO,82624,FAMILY.LARGE,Domestic,5,FIVE,BLACK,CHEVROLET,CA,CHEVROLET.MALIBU
4118,4,NO,74182,FAMILY.SMALL,Domestic,7,SEVEN+,RED,PONTIAC,GA,PONTIAC.GRAND AM
4335,5,NO,34037,FAMILY.SMALL,Import,3,ONE-THREE,GREEN,KIA,CA,KIA.SEPHIA
6309,52,NO,61004,FAMILY.LARGE,Domestic,3,ONE-THREE,SILVER,CHEVROLET,TX,CHEVROLET.LUMINA
5155,1,NO,62267,LUXURY,Import,4,FOUR,BLACK,TOYOTA,FL,TOYOTA.TERCEL
2308,1,NO,54998,LUXURY,Import,8,SEVEN+,RED,TOYOTA,FL,TOYOTA.TERCEL
5421,82,NO,82082,FAMILY.MEDIUM,Domestic,4,FOUR,BLACK,OLDSMOBILE,FL,OLDSMOBILE.CUTLASS
4285,0,NO,55415,FAMILY.MEDIUM,Domestic,7,SEVEN+,GREEN,CHRYSLER,CA,CHRYSLER.CIRRUS
6505,81,NO,105125,FAMILY.LARGE,Domestic,4,FOUR,BLUE,BUICK,TX,BUICK.LESABRE
3945,64,NO,67520,FAMILY.MEDIUM,Domestic,7,SEVEN+,GREEN,PONTIAC,AZ,PONTIAC.GRAND PRIX
4411,1,NO,69769,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,PONTIAC,FL,PONTIAC.GRAND AM
4701,10,NO,79308,ECONOMY,Import,5,FIVE,RED,NISSAN,GA,NISSAN.SENTRA
7434,30,NO,97955,LUXURY,Import,6,SIX,GOLD,NISSAN,FL,NISSAN.MAXIMA
6096,39,NO,61695,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,CHEVROLET,TX,CHEVROLET.MALIBU
5283,4,NO,76935,FAMILY.SMALL,Import,4,FOUR,RED,GEO,TX,GEO.PRIZM
5574,24,NO,32987,ECONOMY,Domestic,3,ONE-THREE,WHITE,DODGE,NV,DODGE.NEON
4255,79,NO,72552,FAMILY.SMALL,Import,8,SEVEN+,WHITE,NISSAN,CA,NISSAN.SENTRA
3195,67,NO,91142,FAMILY.MEDIUM,Import,5,FIVE,PURPLE,HYUNDAI,FL,HYUNDAI.ELANTRA
4470,7,NO,71391,FAMILY.SMALL,Domestic,5,FIVE,WHITE,PLYMOUTH,NM,PLYMOUTH.BREEZE
4840,13,NO,83185,FAMILY.LARGE,Domestic,4,FOUR,WHITE,DODGE,TX,DODGE.INTREPID
5199,32,NO,43591,FAMILY.MEDIUM,Import,3,ONE-THREE,BLACK,OTHER,AZ,SUZUKI.ESTEEM
5015,84,NO,69176,ECONOMY,Domestic,4,FOUR,WHITE,MERCURY,FL,MERCURY.TRACER
5676,9,NO,71952,FAMILY.LARGE,Domestic,4,FOUR,BLACK,DODGE,CA,DODGE.STRATUS
4679,5,NO,75107,FAMILY.MEDIUM,Domestic,4,FOUR,GOLD,FORD,TX,FORD.TAURUS
4468,4,NO,74080,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,FORD,TX,FORD.TAURUS
5105,38,NO,82721,FAMILY.MEDIUM,Domestic,3,ONE-THREE,SILVER,MERCURY,TX,MERCURY.SABLE
6895,10,NO,79841,FAMILY.SMALL,Domestic,4,FOUR,GREEN,FORD,TX,FORD.CONTOUR
4444,78,NO,103528,FAMILY.LARGE,Domestic,8,SEVEN+,PURPLE,BUICK,FL,BUICK.LESABRE
5275,14,NO,75842,FAMILY.SMALL,Domestic,3,ONE-THREE,BLUE,DODGE,AZ,DODGE.NEON
6981,2,NO,89658,LUXURY,Import,7,SEVEN+,GREEN,NISSAN,TX,NISSAN.ALTIMA
5644,13,NO,99627,LUXURY,Import,8,SEVEN+,SILVER,HONDA,CA,HONDA.ACCORD
4073,3,NO,90179,FAMILY.MEDIUM,Domestic,6,SIX,RED,PONTIAC,AZ,PONTIAC.GRAND AM
4692,5,NO,75910,FAMILY.SMALL,Import,6,SIX,GREEN,MITSUBISHI,CA,MITSUBISHI.GALANT
4987,23,NO,98515,FAMILY.MEDIUM,Domestic,3,ONE-THREE,WHITE,BUICK,TX,BUICK.REGAL
3213,31,NO,90729,LUXURY,Import,7,SEVEN+,BLUE,TOYOTA,TX,TOYOTA.COROLLA
5378,4,NO,46148,FAMILY.MEDIUM,Domestic,4,FOUR,GREEN,OLDSMOBILE,GA,OLDSMOBILE.CUTLASS SUPREME
5295,24,NO,97846,LUXURY,Import,9,SEVEN+,SILVER,HONDA,CA,HONDA.ACCORD
4242,22,NO,51066,ECONOMY,Import,4,FOUR,WHITE,GEO,GA,GEO.METRO
5889,1,NO,35751,ECONOMY,Domestic,2,ONE-THREE,SILVER,PLYMOUTH,GA,PLYMOUTH.NEON
5351,51,NO,83900,FAMILY.LARGE,Domestic,5,FIVE,GREEN,BUICK,GA,BUICK.CENTURY
5805,5,NO,71618,FAMILY.MEDIUM,Domestic,2,ONE-THREE,SILVER,DODGE,GA,DODGE.STRATUS
4896,84,NO,80349,FAMILY.MEDIUM,Domestic,5,FIVE,BLACK,FORD,AZ,FORD.TAURUS
5143,56,NO,73657,FAMILY.LARGE,Domestic,6,SIX,BLACK,CHEVROLET,CA,CHEVROLET.LUMINA
4021,2,NO,74509,LUXURY,Import,6,SIX,WHITE,MAZDA,FL,MAZDA.626
3476,5,NO,70185,ECONOMY,Domestic,4,FOUR,GREEN,FORD,TX,FORD.ESCORT
4924,60,NO,89301,FAMILY.MEDIUM,Domestic,4,FOUR,WHITE,FORD,FL,FORD.TAURUS
5836,10,NO,82353,FAMILY.MEDIUM,Domestic,5,FIVE,GREEN,OLDSMOBILE,GA,OLDSMOBILE.CUTLASS
3742,85,NO,87826,FAMILY.LARGE,Domestic,7,SEVEN+,RED,PONTIAC,CA,PONTIAC.GRAND PRIX
3980,23,NO,67741,FAMILY.MEDIUM,Domestic,5,FIVE,GOLD,OLDSMOBILE,FL,OLDSMOBILE.ACHIEVA
7017,58,NO,98142,LUXURY,Import,7,SEVEN+,WHITE,HONDA,FL,HONDA.ACCORD
5151,26,NO,82216,FAMILY.MEDIUM,Domestic,3,ONE-THREE,GOLD,FORD,TX,FORD.TAURUS
6265,0,NO,53008,LUXURY,Domestic,3,ONE-THREE,WHITE,OLDSMOBILE,GA,OLDSMOBILE.ALERO
